 |14|山西省| |省| |SHENG| |101|0|2
142326007|142326007048|乔家洼| |村| |CUN| |105|0|12
142326007|142326007049|刘家洼| |村| |CUN| |105|0|12
142326007|142326007050|向阳村| |村| |CUN| |105|0|12
142326007|142326007051|刘家沟| |村| |CUN| |105|0|12
142326007|142326007052|九元沟| |村| |CUN| |105|0|12
142326008|142326008001|唐家沟| |村| |CUN| |105|0|12
142326008|142326008002|杜家沟| |村| |CUN| |105|0|12
142326008|142326008003|化林| |村| |CUN| |105|0|12
142326008|142326008004|后白家沟| |村| |CUN| |105|0|12
142326008|142326008005|前白家沟| |村| |CUN| |105|0|12
142326008|142326008006|上西坡| |村| |CUN| |105|0|12
142326008|142326008007|陈家庄| |村| |CUN| |105|0|12
142326008|142326008008|万安里| |村| |CUN| |105|0|12
142326008|142326008009|万安坪| |村| |CUN| |105|0|12
142326008|142326008010|前李家沟| |村| |CUN| |105|0|12
142326008|142326008011|后李家沟| |村| |CUN| |105|0|12
142326008|142326008012|泥沟| |村| |CUN| |105|0|12
142326008|142326008013|郭家岔| |村| |CUN| |105|0|12
142326008|142326008014|后麻峪| |村| |CUN| |105|0|12
142326008|142326008015|黄白塔| |村| |CUN| |105|0|12
142326008|142326008016|赵家石岩| |村| |CUN| |105|0|12
142326008|142326008017|田家沟| |村| |CUN| |105|0|12
142326008|142326008018|前月镜| |村| |CUN| |105|0|12
142326008|142326008019|后月镜| |村| |CUN| |105|0|12
142326008|142326008020|王家里| |村| |CUN| |105|0|12
142326008|142326008021|前麻峪| |村| |CUN| |105|0|12
142326008|142326008022|城关| |村| |CUN| |105|0|12
142326008|142326008023|柏树沟| |村| |CUN| |105|0|12
142326008|142326008024|东峪沟| |村| |CUN| |105|0|12
142326008|142326008025|贺家沟| |村| |CUN| |105|0|12
142326008|142326008026|治花泉| |村| |CUN| |105|0|12
142326008|142326008027|槐树塔| |村| |CUN| |105|0|12
142326008|142326008028|南塔| |村| |CUN| |105|0|12
142326008|142326008029|东峁| |村| |CUN| |105|0|12
142326008|142326008030|前甘泉| |村| |CUN| |105|0|12
142326008|142326008031|后甘泉| |村| |CUN| |105|0|12
142326008|142326008032|郭家沟| |村| |CUN| |105|0|12
142326008|142326008033|薛家墕| |村| |CUN| |105|0|12
142326008|142326008034|寺家塔| |村| |CUN| |105|0|12
142326008|142326008035|都督| |村| |CUN| |105|0|12
142326009|142326009001|王家庄| |村| |CUN| |105|0|12
142326009|142326009002|枣庄| |村| |CUN| |105|0|12
142326009|142326009003|普连| |村| |CUN| |105|0|12
142326009|142326009004|刘家里| |村| |CUN| |105|0|12
142326009|142326009005|开阳| |村| |CUN| |105|0|12
142326009|142326009006|柏岭上| |村| |CUN| |105|0|12
142326009|142326009007|王圪堆| |村| |CUN| |105|0|12
142326009|142326009008|刘家沟| |村| |CUN| |105|0|12
142326009|142326009009|嵩局则| |村| |CUN| |105|0|12
142326009|142326009010|曹家甲| |村| |CUN| |105|0|12
142326009|142326009011|后曲峪| |村| |CUN| |105|0|12
142326009|142326009012|前曲峪| |村| |CUN| |105|0|12
142326009|142326009013|窑则洼| |村| |CUN| |105|0|12
142326009|142326009014|麻洼| |村| |CUN| |105|0|12
142326009|142326009015|岩窑上| |村| |CUN| |105|0|12
142326009|142326009016|李家庄| |村| |CUN| |105|0|12
142326009|142326009017|印斗峁| |村| |CUN| |105|0|12
142326009|142326009018|李家沟| |村| |CUN| |105|0|12
142326009|142326009019|前塔| |村| |CUN| |105|0|12
142326009|142326009020|刘家洼| |村| |CUN| |105|0|12
142326009|142326009021|后塔| |村| |CUN| |105|0|12
142326009|142326009022|芦则峁| |村| |CUN| |105|0|12
142326009|142326009023|白道峪| |村| |CUN| |105|0|12
142326009|142326009024|李家甲| |村| |CUN| |105|0|12
142326009|142326009025|高家洼| |村| |CUN| |105|0|12
142326009|142326009026|郝家洼| |村| |CUN| |105|0|12
142326009|142326009027|瓦窑峁| |村| |CUN| |105|0|12
142326009|142326009028|青家塔| |村| |CUN| |105|0|12
142326009|142326009029|东坡| |村| |CUN| |105|0|12
142326009|142326009030|枣峁上| |村| |CUN| |105|0|12
142326009|142326009031|西洼| |村| |CUN| |105|0|12
142326009|142326009032|小甲头| |村| |CUN| |105|0|12
142326009|142326009033|高家咀| |村| |CUN| |105|0|12
142326009|142326009034|刘家圪垛| |村| |CUN| |105|0|12
142326009|142326009035|郭家洼| |村| |CUN| |105|0|12
142326009|142326009036|韩家山| |村| |CUN| |105|0|12
142326010|142326010001|呼家洼| |村| |CUN| |105|0|12
142326010|142326010002|贺家沟| |村| |CUN| |105|0|12
142326010|142326010003|陈国坪| |村| |CUN| |105|0|12
142326010|142326010004|段贤| |村| |CUN| |105|0|12
142326010|142326010005|苗家墕| |村| |CUN| |105|0|12
142326010|142326010006|杨家山| |村| |CUN| |105|0|12
142326010|142326010007|牧家山| |村| |CUN| |105|0|12
142326010|142326010008|月树岭| |村| |CUN| |105|0|12
142326010|142326010009|乔家山| |村| |CUN| |105|0|12
142326010|142326010010|西山局| |村| |CUN| |105|0|12
142326010|142326010011|石白头| |村| |CUN| |105|0|12
142326010|142326010012|张家山| |村| |CUN| |105|0|12
142326010|142326010013|苗家峁| |村| |CUN| |105|0|12
142326010|142326010014|沈家山| |村| |CUN| |105|0|12
142326010|142326010015|沈家沟| |村| |CUN| |105|0|12
142326010|142326010016|贺家庄| |村| |CUN| |105|0|12
142326010|142326010017|高家咀| |村| |CUN| |105|0|12
142326010|142326010018|柏寨| |村| |CUN| |105|0|12
142326010|142326010019|秦家山| |村| |CUN| |105|0|12
142326010|142326010020|阳洼| |村| |CUN| |105|0|12
142326010|142326010021|衬罗局| |村| |CUN| |105|0|12
142326010|142326010022|务岭| |村| |CUN| |105|0|12
142326010|142326010023|李家洼| |村| |CUN| |105|0|12
142326010|142326010024|庙墕| |村| |CUN| |105|0|12
142326010|142326010025|西丛罗| |村| |CUN| |105|0|12
142326010|142326010026|马安梁| |村| |CUN| |105|0|12
142326010|142326010027|赵墕| |村| |CUN| |105|0|12
142326010|142326010028|寨峁上| |村| |CUN| |105|0|12
142326010|142326010029|化家山| |村| |CUN| |105|0|12
142326010|142326010030|杨家山| |村| |CUN| |105|0|12
142326010|142326010031|高家岭| |村| |CUN| |105|0|12
142326010|142326010032|曹峪坪| |村| |CUN| |105|0|12
142326010|142326010033|杨思局| |村| |CUN| |105|0|12
142326010|142326010034|圪垛| |村| |CUN| |105|0|12
142326010|142326010035|庄头| |村| |CUN| |105|0|12
142326010|142326010036|大岭上| |村| |CUN| |105|0|12
142326010|142326010037|前槽底| |村| |CUN| |105|0|12
142326010|142326010038|柳家山| |村| |CUN| |105|0|12
142326010|142326010039|穆家山| |村| |CUN| |105|0|12
142326010|142326010040|王家沟| |村| |CUN| |105|0|12
142326010|142326010041|贺家洼| |村| |CUN| |105|0|12
142326010|142326010042|小王家庄| |村| |CUN| |105|0|12
142326010|142326010043|井道坡| |村| |CUN| |105|0|12
142326010|142326010044|曹家洼| |村| |CUN| |105|0|12
142326011|142326011001|王家沟| |村| |CUN| |105|0|12
142326011|142326011002|后山| |村| |CUN| |105|0|12
142326011|142326011003|武家湾| |村| |CUN| |105|0|12
142326011|142326011004|化成| |村| |CUN| |105|0|12
142326011|142326011005|孝长| |村| |CUN| |105|0|12
142326011|142326011006|冯家会| |村| |CUN| |105|0|12
142326011|142326011007|前南沟| |村| |CUN| |105|0|12
142326011|142326011008|后南沟| |村| |CUN| |105|0|12
142326011|142326011009|上墕| |村| |CUN| |105|0|12
142326011|142326011010|朱家沟| |村| |CUN| |105|0|12
142326011|142326011011|康家坪| |村| |CUN| |105|0|12
142326011|142326011012|后井头| |村| |CUN| |105|0|12
142326011|142326011013|问家山| |村| |CUN| |105|0|12
142326011|142326011014|安家庄| |村| |CUN| |105|0|12
142326011|142326011015|李家沟| |村| |CUN| |105|0|12
142326011|142326011016|高家峁| |村| |CUN| |105|0|12
142326011|142326011017|曹家岔| |村| |CUN| |105|0|12
142326011|142326011018|杜家塔| |村| |CUN| |105|0|12
142326011|142326011019|康家岭| |村| |CUN| |105|0|12
142326011|142326011020|前岭西| |村| |CUN| |105|0|12
142326012|142326012001|刘家圪台| |村| |CUN| |105|0|12
142326012|142326012002|赵家圪台| |村| |CUN| |105|0|12
142326012|142326012003|孙家圪台| |村| |CUN| |105|0|12
142326012|142326012004|任家沟| |村| |CUN| |105|0|12
142326012|142326012005|丁家沟| |村| |CUN| |105|0|12
142326012|142326012006|青塘沟| |村| |CUN| |105|0|12
142326012|142326012007|下西坡| |村| |CUN| |105|0|12
142326012|142326012008|后寨则| |村| |CUN| |105|0|12
142326012|142326012009|暖泉会| |村| |CUN| |105|0|12
142326012|142326012010|白家庄| |村| |CUN| |105|0|12
142326012|142326012011|赵家岔| |村| |CUN| |105|0|12
142326012|142326012012|后青塘| |村| |CUN| |105|0|12
142326012|142326012013|安业| |村| |CUN| |105|0|12
142326012|142326012014|东岭上| |村| |CUN| |105|0|12
142326012|142326012015|前青塘| |村| |CUN| |105|0|12
142326012|142326012016|东胜| |村| |CUN| |105|0|12
142326012|142326012017|郭家墕| |村| |CUN| |105|0|12
142326013|142326013001|榆林| |村| |CUN| |105|0|12
142326013|142326013002|马家庄| |村| |CUN| |105|0|12
142326013|142326013003|王家坪| |村| |CUN| |105|0|12
142326013|142326013004|张家沟| |村| |CUN| |105|0|12
142326013|142326013005|庄则上| |村| |CUN| |105|0|12
142326013|142326013006|大和| |村| |CUN| |105|0|12
142326013|142326013007|康家湾| |村| |CUN| |105|0|12
142326013|142326013008|木瓜坪| |村| |CUN| |105|0|12
142326013|142326013009|角扒山| |村| |CUN| |105|0|12
142326013|142326013010|木钦塔| |村| |CUN| |105|0|12
142326013|142326013011|前长乐| |村| |CUN| |105|0|12
142326013|142326013012|下郭家岭| |村| |CUN| |105|0|12
142326013|142326013013|后长乐| |村| |CUN| |105|0|12
142326013|142326013014|吉家庄| |村| |CUN| |105|0|12
142326013|142326013015|杨家崖| |村| |CUN| |105|0|12
142326013|142326013016|庞庞塔| |村| |CUN| |105|0|12
142326013|142326013017|苗家庄| |村| |CUN| |105|0|12
142326013|142326013018|显崖上| |村| |CUN| |105|0|12
142326013|142326013019|宋家沟| |村| |CUN| |105|0|12
142326014|142326014001|小深墕| |村| |CUN| |105|0|12
142326014|142326014002|石塘会| |村| |CUN| |105|0|12
142326014|142326014003|李家峁| |村| |CUN| |105|0|12
142326014|142326014004|李家坡底| |村| |CUN| |105|0|12
142326014|142326014005|魏家湾| |村| |CUN| |105|0|12
142326014|142326014006|李家塔| |村| |CUN| |105|0|12
142326014|142326014007|柳黄沟| |村| |CUN| |105|0|12
142326014|142326014008|常家坪| |村| |CUN| |105|0|12
142326014|142326014009|成家梁| |村| |CUN| |105|0|12
142326014|142326014010|辛家塔| |村| |CUN| |105|0|12
142326014|142326014011|永丰| |村| |CUN| |105|0|12
142326014|142326014012|辛家塔| |村| |CUN| |105|0|12
142326014|142326014013|孙家圪棱| |村| |CUN| |105|0|12
142326014|142326014014|枣林| |村| |CUN| |105|0|12
142326014|142326014015|杨家圪棱| |村| |CUN| |105|0|12
142326014|142326014016|桑叶则| |村| |CUN| |105|0|12
142326014|142326014017|山刘家庄| |村| |CUN| |105|0|12
142326014|142326014018|郑家沟| |村| |CUN| |105|0|12
142326014|142326014019|郝刘家沟| |村| |CUN| |105|0|12
142326014|142326014020|玉荐| |村| |CUN| |105|0|12
142326014|142326014021|禹家梁| |村| |CUN| |105|0|12
142326014|142326014022|阳泉| |村| |CUN| |105|0|12
142326014|142326014023|圪针湾| |村| |CUN| |105|0|12
142326014|142326014024|枣洼| |村| |CUN| |105|0|12
142326015|142326015001|天洪| |村| |CUN| |105|0|12
142326015|142326015002|马家山| |村| |CUN| |105|0|12
142326015|142326015003|芦子沟| |村| |CUN| |105|0|12
142326015|142326015004|杨家山| |村| |CUN| |105|0|12
142326015|142326015005|刘家山| |村| |CUN| |105|0|12
142326015|142326015006|瓦窑塔| |村| |CUN| |105|0|12
142326015|142326015007|上柏岭集| |村| |CUN| |105|0|12
142326015|142326015008|大王家庄| |村| |CUN| |105|0|12
142326015|142326015009|页岭| |村| |CUN| |105|0|12
142326015|142326015010|杨家坡| |村| |CUN| |105|0|12
142326015|142326015011|郭家塔| |村| |CUN| |105|0|12
142326015|142326015012|丛罗峪镇| |村| |CUN| |105|0|12
142326015|142326015013|下冯家山| |村| |CUN| |105|0|12
142326015|142326015014|上冯家山| |村| |CUN| |105|0|12
142326015|142326015015|郭家山| |村| |CUN| |105|0|12
142326015|142326015016|南塔| |村| |CUN| |105|0|12
142326015|142326015017|麻塔| |村| |CUN| |105|0|12
142326015|142326015018|堡则峪| |村| |CUN| |105|0|12
142326015|142326015019|大王家塔| |村| |CUN| |105|0|12
142326015|142326015020|店墕| |村| |CUN| |105|0|12
142326015|142326015021|小王家塔| |村| |CUN| |105|0|12
142326016|142326016001|候洼| |村| |CUN| |105|0|12
142326016|142326016002|先锋| |村| |CUN| |105|0|12
142326016|142326016003|高家山| |村| |CUN| |105|0|12
142326016|142326016004|李家洼| |村| |CUN| |105|0|12
142326016|142326016005|双柏树| |村| |CUN| |105|0|12
142326016|142326016006|枣洼| |村| |CUN| |105|0|12
142326016|142326016007|前圪地峪| |村| |CUN| |105|0|12
142326016|142326016008|中圪地峪| |村| |CUN| |105|0|12
142326016|142326016009|后圪地峪| |村| |CUN| |105|0|12
142326016|142326016010|薛家山| |村| |CUN| |105|0|12
142326016|142326016011|蔚家山| |村| |CUN| |105|0|12
142326016|142326016012|候家岭| |村| |CUN| |105|0|12
142326016|142326016013|刘家会| |村| |CUN| |105|0|12
142326016|142326016014|朱家会| |村| |CUN| |105|0|12
142326016|142326016015|红旗山| |村| |CUN| |105|0|12
142326016|142326016016|前柏塔| |村| |CUN| |105|0|12
142326016|142326016017|后柏塔| |村| |CUN| |105|0|12
142326016|142326016018|李家山| |村| |CUN| |105|0|12
142326016|142326016019|白家坂| |村| |CUN| |105|0|12
142326016|142326016020|芦家圪台| |村| |CUN| |105|0|12
142326016|142326016021|孙家岔| |村| |CUN| |105|0|12
142326016|142326016022|碾则沟| |村| |CUN| |105|0|12
142326016|142326016023|西刘家沟| |村| |CUN| |105|0|12
142326016|142326016024|石坌则| |村| |CUN| |105|0|12
142326016|142326016025|东刘家沟| |村| |CUN| |105|0|12
142326016|142326016026|上王家圪垛| |村| |CUN| |105|0|12
142326016|142326016027|郭家洼| |村| |CUN| |105|0|12
142326016|142326016028|彩树岭| |村| |CUN| |105|0|12
142326016|142326016029|郭家崖| |村| |CUN| |105|0|12
142326016|142326016030|王家圪垛| |村| |CUN| |105|0|12
142326016|142326016031|阎家山| |村| |CUN| |105|0|12
142326016|142326016032|麦洼| |村| |CUN| |105|0|12
142326016|142326016033|李家沟| |村| |CUN| |105|0|12
142326016|142326016034|马山局| |村| |CUN| |105|0|12
142326016|142326016035|罗产焉| |村| |CUN| |105|0|12
142326016|142326016036|舍窠墕| |村| |CUN| |105|0|12
142326016|142326016037|一步焉| |村| |CUN| |105|0|12
142326016|142326016038|王家庄| |村| |CUN| |105|0|12
142326016|142326016039|石佛山| |村| |CUN| |105|0|12
142326016|142326016040|官道上| |村| |CUN| |105|0|12
142326017|142326017001|康家塔| |村| |CUN| |105|0|12
142326017|142326017002|姚家山| |村| |CUN| |105|0|12
142326017|142326017003|樊家山| |村| |CUN| |105|0|12
142326017|142326017004|石梯沟| |村| |CUN| |105|0|12
142326017|142326017005|贺家圪台| |村| |CUN| |105|0|12
142326017|142326017006|善庆峪| |村| |CUN| |105|0|12
142326017|142326017007|西沟| |村| |CUN| |105|0|12
142326017|142326017008|大峪沟| |村| |CUN| |105|0|12
142326017|142326017009|歧道| |村| |CUN| |105|0|12
142326017|142326017010|府底| |村| |CUN| |105|0|12
142326017|142326017011|刘家圪达| |村| |CUN| |105|0|12
142326017|142326017012|前刘家庄| |村| |CUN| |105|0|12
142326017|142326017013|后刘家庄| |村| |CUN| |105|0|12
142326017|142326017014|前小峪| |村| |CUN| |105|0|12
142326017|142326017015|王家坪| |村| |CUN| |105|0|12
142326017|142326017016|圪麻岭| |村| |CUN| |105|0|12
142326017|142326017017|柳树墕| |村| |CUN| |105|0|12
142326017|142326017018|前大禹| |村| |CUN| |105|0|12
142326017|142326017019|冯家山| |村| |CUN| |105|0|12
142326017|142326017020|崖头| |村| |CUN| |105|0|12
142326017|142326017021|后大禹| |村| |CUN| |105|0|12
142326017|142326017022|前阳塔| |村| |CUN| |105|0|12
142326017|142326017023|火燎坡| |村| |CUN| |105|0|12
142326017|142326017024|圪台上| |村| |CUN| |105|0|12
142326017|142326017025|张家圪达| |村| |CUN| |105|0|12
142326017|142326017026|大后沟| |村| |CUN| |105|0|12
142326017|142326017027|后小峪| |村| |CUN| |105|0|12
142326017|142326017028|候家沟| |村| |CUN| |105|0|12
142326017|142326017029|树家山| |村| |CUN| |105|0|12
142326017|142326017030|瓦啥坪| |村| |CUN| |105|0|12
142326017|142326017031|石窑| |村| |CUN| |105|0|12
142326017|142326017032|矿柱林场| |村| |CUN| |105|0|12
142326017|142326017033|神峪塔| |村| |CUN| |105|0|12
142326017|142326017034|吕家里| |村| |CUN| |105|0|12
142326017|142326017035|杜家岭| |村| |CUN| |105|0|12
142326017|142326017036|佛堂峪| |村| |CUN| |105|0|12
142326017|142326017037|秦家圪棱| |村| |CUN| |105|0|12
142326018|142326018001|曹家峁| |村| |CUN| |105|0|12
142326018|142326018002|陡泉沟| |村| |CUN| |105|0|12
142326018|142326018003|李家圪垛| |村| |CUN| |105|0|12
142326018|142326018004|杜家圪垛| |村| |CUN| |105|0|12
142326018|142326018005|泉王| |村| |CUN| |105|0|12
142326018|142326018006|胡公| |村| |CUN| |105|0|12
142326018|142326018007|碾则墕| |村| |CUN| |105|0|12
142326018|142326018008|马家山| |村| |CUN| |105|0|12
142326018|142326018009|双塔| |村| |CUN| |105|0|12
142326018|142326018010|西坡| |村| |CUN| |105|0|12
142326018|142326018011|三交镇| |村| |CUN| |105|0|12
142326018|142326018012|沟门上| |村| |CUN| |105|0|12
142326018|142326018013|正坡| |村| |CUN| |105|0|12
142326018|142326018014|东坡| |村| |CUN| |105|0|12
142326018|142326018015|义圪垛| |村| |CUN| |105|0|12
142326018|142326018016|刘王沟| |村| |CUN| |105|0|12
142326018|142326018017|前陡泉| |村| |CUN| |105|0|12
142326018|142326018018|后陡泉| |村| |CUN| |105|0|12
142326018|142326018019|崔家坪| |村| |CUN| |105|0|12
142326018|142326018020|史家洼| |村| |CUN| |105|0|12
142326018|142326018021|吕家洼| |村| |CUN| |105|0|12
142326018|142326018022|任家坪| |村| |CUN| |105|0|12
142326018|142326018023|武家沟| |村| |CUN| |105|0|12
142326018|142326018024|孙家沟| |村| |CUN| |105|0|12
142326018|142326018025|东王家沟| |村| |CUN| |105|0|12
142326018|142326018026|墕头| |村| |CUN| |105|0|12
142326018|142326018027|严家圪垛| |村| |CUN| |105|0|12
142326018|142326018028|枣圪垯| |村| |CUN| |105|0|12
142326018|142326018029|薛家坪| |村| |CUN| |105|0|12
142326018|142326018030|李家塔| |村| |CUN| |105|0|12
142326018|142326018031|高家沟| |村| |CUN| |105|0|12
142326018|142326018032|刘家山| |村| |CUN| |105|0|12
142326018|142326018033|中庄| |村| |CUN| |105|0|12
